"P1_DEPARTAMENTO";"Energia";"Gas_red";"Y";"N_hogar";"Jefe_sex";"Jefe_edad";"menores";"Jefe_educ_sec";"Jefe_educ_ter";"avg_edad";"Casa";"Apartamento";"Habitacion";"Casa_Ind";"ln_PERCAPITA"
"15";1;0;6;1;2;90;0;0;0;90;1;0;0;0;12.8346813049525
"15";1;0;6;4;1;40;1;0;0;26.25;1;0;0;0;12.0796587206745
"15";1;0;4;2;1;84;0;0;0;84;1;0;0;0;13.6480776136641
"15";1;0;6;1;1;65;0;1;0;65;1;0;0;0;13.2765140572316
"15";1;0;6;3;1;83;1;0;0;45.6666666666667;1;0;0;0;12.4927125084035
"15";1;0;6;3;1;56;1;0;0;32.3333333333333;1;0;0;0;12.9136978452708
"15";1;0;4;2;1;65;0;0;0;57.5;1;0;0;0;12.6073623822279
"15";1;0;6;3;1;66;0;0;0;74.3333333333333;1;0;0;0;11.7338443212623
"15";1;0;4;2;1;23;0;1;0;21.5;1;0;0;0;12.8122084491005
"15";1;0;4;2;2;24;0;1;0;23.5;0;0;1;0;12.9044146429672
"15";1;0;6;4;1;67;0;0;0;60.75;1;0;0;0;11.8612321592384
"15";1;0;4;2;2;60;0;0;0;61;1;0;0;0;13.2621253197795
"15";1;0;4;4;1;41;2;1;0;23.5;1;0;0;0;13.3783347830764
"15";1;0;6;1;1;86;0;0;0;86;1;0;0;0;11.7752897294377
"15";0;0;6;2;1;41;0;0;0;55;1;0;0;0;11.6454146480163
"15";1;0;6;5;1;31;3;1;0;18.6;1;0;0;0;10.7144177687525
"15";1;0;6;2;1;66;0;0;0;62;1;0;0;0;11.6670761447975
"15";1;0;6;5;1;37;3;1;0;23;1;0;0;0;11.8828785298548
"15";1;0;6;2;2;48;0;0;0;69;1;0;0;0;12.3883942023241
"15";1;0;4;2;1;29;0;1;0;27;1;0;0;0;12.5245263766487
"15";1;0;4;3;1;48;0;0;1;64;1;0;0;0;11.5643576386025
"15";1;0;4;1;1;63;0;0;0;63;1;0;0;0;12.3422048198548
"15";1;0;4;5;2;53;1;0;0;31.2;1;0;0;0;12.6059667085889
"15";1;0;6;3;1;48;0;0;0;38;1;0;0;0;12.4555335051618
"15";1;0;4;4;1;63;1;0;0;30.25;1;0;0;0;12.7500692291546
"15";1;0;4;3;1;65;0;0;0;53.3333333333333;1;0;0;0;13.0389817684653
"15";1;0;4;3;1;33;1;1;0;23.6666666666667;1;0;0;0;12.8847853146435
"15";1;0;4;3;2;78;0;0;0;55.6666666666667;1;0;0;0;12.6280670555895
"15";1;0;4;3;1;23;1;1;0;15;0;1;0;0;9.99626928598709
"15";1;0;6;1;2;61;0;0;0;61;1;0;0;0;14.6301376360619
"15";1;0;5;2;1;50;0;0;0;51.5;1;0;0;0;12.2060726455302
"15";1;0;4;3;1;22;2;1;0;13;1;0;0;0;12.6115377536383
"15";1;0;4;3;2;32;1;1;1;30.3333333333333;1;0;0;0;13.2719321477265
"15";1;0;4;2;2;62;0;0;0;48;1;0;0;0;12.6321570408411
"15";1;0;4;2;1;74;0;0;0;66.5;1;0;0;0;12.5919017791215
"50";1;0;4;1;2;27;0;0;1;27;1;0;0;0;15.7614207070196
"50";1;1;2;2;1;77;0;0;0;71;1;0;0;0;13.2297218957248
"50";1;0;4;2;1;43;1;1;0;30.5;1;0;0;0;12.7656884334656
"50";1;1;2;4;2;67;1;1;1;47;1;0;0;0;13.9372524138078
"50";1;0;4;3;1;45;1;1;0;35.6666666666667;1;0;0;0;14.2076746352963
"50";1;0;4;2;2;69;0;0;1;55;1;0;0;0;15.1828769091986
"50";0;0;4;2;1;73;0;0;1;69;1;0;0;0;12.3238556811866
"50";1;0;6;1;1;71;0;0;0;71;1;0;0;0;12.6915804613119
"50";1;0;4;3;1;35;1;1;0;23;1;0;0;0;15.0117871556557
"50";1;0;6;1;1;60;0;0;0;60;1;0;0;0;13.2416267982311
"50";1;0;6;13;1;51;6;1;0;24.6923076923077;1;0;0;0;12.039018560867
"50";1;0;4;1;1;67;0;0;0;67;1;0;0;0;13.5278284855125
"54";1;0;6;2;1;61;0;0;0;58.5;1;0;0;0;13.1388926793555
"54";1;0;6;4;2;47;0;0;0;42;1;0;0;0;12.3883942023241
"54";1;0;6;1;1;42;0;0;0;42;1;0;0;0;13.9288392432713
"54";1;0;6;1;1;70;0;0;0;70;1;0;0;0;13.9016882542053
"54";1;0;6;3;2;49;2;0;0;20.6666666666667;1;0;0;0;11.6670761447975
"54";1;0;6;1;1;62;0;0;0;62;1;0;0;0;12.4292161968444
"54";1;0;6;3;1;67;0;1;0;50;1;0;0;0;13.6331890011703
"54";1;0;4;3;1;72;0;0;0;52.6666666666667;1;0;0;0;13.4870064909922
"54";1;0;4;3;1;25;1;1;0;18.6666666666667;1;0;0;0;12.7938593104323
"54";1;0;4;3;1;68;0;0;0;53.3333333333333;1;0;0;0;13.3392652677951
"54";1;0;4;3;1;47;1;1;0;28;1;0;0;0;12.4811759357751
"54";1;0;4;3;2;29;0;1;0;24.6666666666667;1;0;0;0;13.374418272213
"54";1;0;6;2;2;60;1;0;0;39;1;0;0;0;10.5966347330961
"54";1;0;4;3;1;40;1;0;0;21.3333333333333;1;0;0;0;13.6331890011703
"54";1;0;4;6;1;60;2;0;0;43.8333333333333;1;0;0;0;13.671576033575
"54";1;0;4;3;1;58;1;0;0;37;1;0;0;0;13.4428352726791
"54";1;0;4;2;1;77;0;0;0;75.5;1;0;0;0;14.4315966923878
"54";1;0;4;5;1;50;2;0;0;38;1;0;0;0;12.2360358967156
"54";1;0;4;4;1;43;2;1;0;26.75;1;0;0;0;13.7850513504796
"63";1;1;2;2;1;73;0;0;0;65.5;1;0;0;0;13.4347380624465
"63";1;0;4;5;1;60;1;0;0;34.8;1;0;0;0;13.186276703148
"63";1;0;4;2;1;62;0;1;1;54.5;1;0;0;0;15.0392859895864
"63";1;0;4;2;1;32;0;1;0;31;1;0;0;0;13.3046849341983
"63";1;0;4;3;1;65;0;1;0;56.3333333333333;1;0;0;0;14.7330449606037
"63";1;0;4;3;1;26;1;0;0;15.6666666666667;1;0;0;0;12.0597615262593
"63";1;0;4;5;1;80;2;1;0;39.2;1;0;0;0;12.7723329761843
"63";1;0;4;2;1;67;0;0;0;51;1;0;0;0;13.4570483034514
"63";1;0;4;1;1;53;0;0;0;53;1;0;0;0;14.0606519723393
"63";1;0;4;2;1;51;0;0;0;55.5;1;0;0;0;13.3692234553359
"63";1;0;4;4;1;30;2;1;0;19.5;1;0;0;0;12.9054503758408
"63";1;0;3;4;1;31;2;0;0;17.25;1;0;0;0;10.1266311038503
"63";1;0;4;2;1;57;0;1;0;53;1;0;0;0;14.4248231284449
"63";1;0;4;2;1;75;0;1;1;71;1;0;0;0;14.0778748224318
"63";1;0;4;2;1;68;0;0;1;65;1;0;0;0;15.272185715846
"63";1;0;4;3;1;47;1;1;0;39;1;0;0;0;12.8764628389675
"63";1;0;6;4;2;64;1;0;0;37.5;1;0;0;0;12.8257526742082
"63";1;0;4;3;1;27;2;0;0;12.3333333333333;1;0;0;0;12.8302269546032
"63";1;0;4;3;1;54;1;1;0;40.3333333333333;1;0;0;0;13.4150329913671
"63";1;0;4;1;1;44;0;0;0;44;0;1;0;0;13.9978321147582
"63";1;0;6;2;1;65;0;0;0;65;1;0;0;0;13.325304221401
"63";1;0;4;6;1;43;2;1;0;37.8333333333333;1;0;0;0;13.4881632291201
"63";1;0;4;2;1;52;0;0;0;46.5;1;0;0;0;12.594730635322
"63";1;0;4;3;1;43;1;1;0;33;1;0;0;0;12.9637583472277
"63";1;0;4;1;1;59;0;0;0;59;1;0;0;0;13.8155105579643
"63";1;0;6;4;1;48;2;1;0;26;1;0;0;0;12.2488926427131
"63";1;0;4;1;1;59;0;0;1;59;1;0;0;0;12.2060726455302
"63";1;0;4;4;1;65;0;1;0;45.5;1;0;0;0;14.121769015989
"63";1;0;6;2;1;64;0;0;0;61;1;0;0;0;13.5923670066501
"63";1;0;6;2;1;69;0;1;0;65;1;0;0;0;13.4224679698547
"63";1;0;6;2;1;59;0;0;0;56.5;1;0;0;0;13.1679738886564
"63";1;0;6;1;1;68;0;0;0;68;1;0;0;0;11.6670761447975
"66";1;0;4;3;1;60;1;1;0;36.6666666666667;1;0;0;0;12.4067433409923
"66";1;0;4;2;1;71;0;0;0;67.5;1;0;0;0;12.1892655272138
"66";1;1;2;3;1;50;0;1;0;41.6666666666667;1;0;0;0;13.4492661630094
"66";1;0;4;6;1;49;4;0;0;24;1;0;0;0;12.6945674488112
"66";1;0;4;4;2;43;1;0;0;31.5;1;0;0;0;12.8590486614008
"66";1;0;4;2;1;46;0;1;0;40.5;1;0;0;0;15.4249484703984
"66";1;0;4;2;2;61;0;1;0;46;1;0;0;0;13.5248377956322
"66";1;0;4;3;1;40;1;1;0;26.6666666666667;0;1;0;0;13.1804645565779
"66";1;0;4;4;1;39;1;0;0;25.75;1;0;0;0;12.8091925421854
"66";1;0;4;2;1;57;0;1;0;53.5;1;0;0;0;13.3046849341983
"66";1;0;4;1;1;64;0;0;0;64;1;0;0;0;13.1869018985419
"66";1;0;4;1;2;58;0;0;1;58;1;0;0;0;14.4032972228664
"66";1;0;4;2;1;60;0;0;0;57;1;0;0;0;13.2267233927286
"66";1;0;4;2;1;46;1;0;1;30.5;1;0;0;0;13.9443434298072
"66";1;0;4;1;2;79;0;0;0;79;1;0;0;0;11.8729281990016
"66";1;0;4;3;1;58;0;0;0;42.3333333333333;1;0;0;0;12.9676569876433
"66";1;0;4;1;2;73;0;0;1;73;1;0;0;0;14.3461388090264
"66";1;0;4;2;1;53;0;0;0;52.5;1;0;0;0;13.368832754022
"66";1;1;2;5;1;65;0;1;0;36.4;1;0;0;0;12.8178125350182
"66";1;1;2;4;2;69;1;0;0;35.75;1;0;0;0;13.1711932233261
"66";1;1;2;2;2;45;0;0;1;44.5;1;0;0;0;13.6614671779357
"66";1;1;2;3;1;61;0;0;1;51;1;0;0;0;14.6090057123585
"66";1;1;2;1;1;47;0;1;0;47;1;0;0;0;14.1156151504146
"66";1;1;2;5;1;76;0;1;0;60;1;0;0;0;13.0682591184111
"66";1;0;4;2;1;46;0;0;0;52;1;0;0;0;12.4555335051618
"66";1;1;2;2;1;48;0;0;0;51.5;1;0;0;0;13.8413407346653
"66";1;1;2;4;1;75;0;0;0;54.75;1;0;0;0;12.8674711277755
"66";1;0;4;1;1;67;0;1;0;67;1;0;0;0;14.6978997381627
"66";1;1;2;4;2;46;1;1;0;31.5;1;0;0;0;12.8708865787992
"66";1;1;2;4;1;37;2;1;0;24;1;0;0;0;12.8642401071941
"66";1;1;2;2;1;49;0;1;0;47.5;1;0;0;0;13.2853322056825
"66";1;1;2;3;1;63;0;0;0;39.3333333333333;1;0;0;0;12.0629718018895
"66";1;0;4;4;1;68;1;0;0;43.5;0;1;0;0;12.558781401199
"66";1;1;2;2;1;61;0;0;1;43.5;1;0;0;0;14.0386541092785
"66";1;0;4;1;2;68;0;0;0;68;0;1;0;0;12.5245263766487
"66";1;0;4;2;1;69;0;0;0;71.5;0;1;0;0;12.8302269546032
"66";1;0;4;4;1;63;2;0;0;33;1;0;0;0;12.494535662965
"66";1;0;4;4;1;58;2;1;0;30.75;0;1;0;0;12.5776362019627
"66";1;1;2;1;1;75;0;0;0;75;1;0;0;0;14.2661083561798
"66";1;1;2;2;1;23;0;1;0;23;1;0;0;0;13.4620231474863
"66";1;1;2;3;1;41;1;0;0;23;1;0;0;0;12.6702988536838
"66";1;0;4;4;1;32;2;0;1;17;1;0;0;0;12.5153938930854
"66";1;0;4;5;2;27;3;1;0;14.2;0;1;0;0;12.2258752728264
"66";1;1;2;3;1;55;1;1;0;41;1;0;0;0;12.6443275764613
"66";1;1;2;5;2;58;3;0;0;25.8;1;0;0;0;12.3761318257519
"05";1;0;4;2;2;34;1;1;0;24.5;0;1;0;0;12.3612941803589
"05";1;0;4;2;1;85;0;0;0;75.5;1;0;0;0;11.9511803959014
"05";1;0;4;2;1;57;0;1;0;53.5;1;0;0;0;12.1850192363323
"05";1;0;4;3;1;21;2;0;0;16.3333333333333;1;0;0;0;12.8383781668339
"05";0;0;4;1;2;24;0;0;1;24;1;0;0;0;12.1370797740432
"05";1;0;4;5;1;46;3;1;0;23.8;1;0;0;0;12.6535856630844
"05";1;0;4;3;2;35;1;1;0;25;1;0;0;0;13.0127964965193
"05";1;0;4;9;1;74;4;0;0;26.2222222222222;1;0;0;0;12.5644590869841
"05";1;0;4;4;1;39;2;1;0;16.75;1;0;0;0;12.3238556811866
"05";1;0;4;3;1;46;1;0;0;37.3333333333333;1;0;0;0;13.3657451909595
"05";1;0;4;3;1;29;2;1;0;16.3333333333333;1;0;0;0;12.1721710938545
"05";1;0;4;3;1;23;1;0;1;16.6666666666667;1;0;0;0;12.8908515764196
"05";1;0;4;3;1;54;0;0;0;43;1;0;0;0;12.2495577574699
"05";1;0;4;2;2;77;0;0;0;52;1;0;0;0;12.7354746548691
"05";1;0;6;1;2;79;0;0;0;79;0;0;1;0;12.3458345879053
"05";1;0;4;1;2;71;0;0;0;71;1;0;0;0;11.3104012008588
"05";1;0;4;4;1;64;0;1;0;41.25;1;0;0;0;12.1828893100745
"05";1;0;4;2;1;32;0;1;0;25.5;1;0;0;0;13.1223633774043
"05";1;0;4;2;2;57;0;1;0;46.5;1;0;0;0;12.9157491280413
"05";1;0;4;3;2;29;2;1;0;12.6666666666667;1;0;0;0;11.6575066937813
"05";1;0;4;1;1;67;0;1;0;67;1;0;0;0;13.8297122350645
"05";1;0;4;4;1;38;2;1;0;23.25;1;0;0;0;12.916210087357
"05";1;0;6;6;1;48;3;1;0;27.5;1;0;0;0;11.6528081729998
"05";1;0;4;5;1;60;2;0;0;28.8;1;0;0;0;12.4968748453182
"05";1;0;4;2;1;22;1;0;0;19;1;0;0;0;12.4620060196674
"05";1;0;4;1;2;46;0;1;0;46;1;0;0;0;12.4191658609909
"05";1;0;6;2;1;56;0;0;0;51;1;0;0;0;16.1366720365313
"05";1;0;4;2;2;56;0;0;0;58;1;0;0;0;12.046001697671
"05";1;0;4;3;1;27;1;1;0;19.3333333333333;1;0;0;0;12.7168982692962
"05";1;0;4;3;2;69;1;1;0;49.6666666666667;1;0;0;0;12.1920864035554
"05";1;0;4;1;1;30;0;1;0;30;1;0;0;0;14.8087623309746
"05";1;0;4;4;1;51;2;0;0;29.5;1;0;0;0;14.5786501103443
"05";1;0;4;1;1;81;0;0;0;81;1;0;0;0;11.6232735221391
"05";1;0;4;4;1;59;1;1;0;36.75;1;0;0;0;12.2307652581205
"05";1;0;4;3;1;41;1;1;0;28.3333333333333;1;0;0;0;12.7728059012345
"05";1;0;4;4;1;23;2;0;0;14.5;1;0;0;0;12.4587749990859
"05";1;0;4;4;1;49;2;0;0;22.75;1;0;0;0;11.6307085006266
"05";1;0;4;3;2;31;2;1;0;16.3333333333333;1;0;0;0;11.6526874073454
"05";1;0;4;4;2;36;3;1;0;18.75;1;0;0;0;12.2277118206337
"23";1;0;4;3;1;55;1;1;0;33.3333333333333;1;0;0;0;12.7656884334656
"23";1;0;4;1;1;71;0;0;0;71;1;0;0;0;13.2176735572087
"23";1;0;4;3;1;60;0;0;1;44;1;0;0;0;12.5543793397984
"23";1;0;6;6;1;61;4;1;0;26;1;0;0;0;11.863777935606
"23";1;0;6;3;2;35;2;0;0;19.3333333333333;1;0;0;0;12.5347766925049
"23";1;0;6;3;1;33;1;1;0;21.6666666666667;0;0;1;0;12.316420702699
"23";1;0;6;2;1;72;0;0;0;67.5;1;0;0;0;12.4555335051618
"23";1;0;6;2;2;58;0;0;0;59.5;1;0;0;0;12.4292161968444
"23";1;0;6;2;1;57;0;0;0;64.5;1;0;0;0;12.6115377536383
"23";1;0;6;3;1;70;1;0;0;49;1;0;0;0;12.185586451322
"23";1;0;6;3;1;32;1;1;0;19.3333333333333;1;0;0;0;11.5403244391583
"23";1;0;6;6;1;44;3;0;0;29;1;0;0;0;11.6526874073454
"23";1;0;6;4;1;44;1;0;0;29;1;0;0;0;12.4166374146375
"23";1;0;4;3;1;63;0;0;0;53.3333333333333;1;0;0;0;13.1725512944207
"23";1;0;4;4;1;39;2;1;0;19.25;1;0;0;0;12.5940241711456
"23";1;0;4;3;2;44;1;1;0;43;1;0;0;0;12.8435309202295
"23";1;0;4;4;1;41;2;1;0;23.5;1;0;0;0;12.3883942023241
"23";1;0;4;3;1;44;1;0;0;33;1;0;0;0;12.9988137468536
"23";1;0;6;4;1;43;2;1;0;26.5;1;0;0;0;12.0137007528827
"23";1;0;4;4;2;64;0;1;0;35.25;1;0;0;0;13.2176735572087
"23";1;0;6;4;1;67;2;0;0;40.25;1;0;0;0;14.0419486762279
"23";1;0;4;6;1;55;4;1;0;25.3333333333333;1;0;0;0;11.8394275292716
"23";1;0;6;6;1;67;2;1;0;31.8333333333333;1;0;0;0;12.3849159379478
"23";1;0;6;4;2;36;3;1;0;15.25;1;0;0;0;12.4262116878241
"23";1;0;6;3;2;66;0;0;0;73.6666666666667;1;0;0;0;12.5675278126419
"23";1;0;6;1;2;72;0;0;0;72;1;0;0;0;12.7131412204185
"23";1;0;6;3;1;65;1;0;0;44.6666666666667;1;0;0;0;12.3637883915219
"23";1;0;4;5;1;54;3;1;0;27.6;1;0;0;0;12.6489639088173
"23";1;0;6;5;1;30;3;0;0;13.6;1;0;0;0;11.4295438560312
"23";1;0;6;5;2;34;3;1;0;22;1;0;0;0;11.9485964151355
"23";1;0;6;4;1;90;0;1;0;71;1;0;0;0;12.5689781392195
"23";1;0;6;2;1;80;0;0;0;83;1;0;0;0;11.5852461265499
"23";1;0;6;5;2;44;2;1;0;24.8;1;0;0;0;11.4119995463803
"23";1;0;6;3;1;68;0;1;0;53.6666666666667;1;0;0;0;13.3847276418718
"23";1;0;6;1;1;41;0;1;0;41;1;0;0;0;13.1223633774043
"23";1;0;6;3;1;23;1;1;0;15.6666666666667;1;0;0;0;12.0237510887362
"23";1;0;6;4;2;72;0;0;0;34.5;1;0;0;0;12.7367008965923
"23";1;0;4;1;1;50;0;0;0;50;1;0;0;0;13.9978321147582
"23";1;0;6;3;1;66;0;1;0;58.3333333333333;1;0;0;0;12.8346813049525
"23";1;0;4;2;2;74;0;0;0;59;1;0;0;0;13.4939269338368
"23";1;0;4;3;1;34;1;1;0;23.6666666666667;1;0;0;0;14.0252310889463
"23";1;0;4;2;2;58;0;1;0;42.5;1;0;0;0;13.0533705059174
"23";1;0;6;5;1;36;3;1;0;19.2;1;0;0;0;11.7307214099578
"23";1;0;4;2;1;39;0;1;0;34.5;1;0;0;0;11.5129254649702
"23";1;1;2;4;2;27;2;1;0;19;1;0;0;0;10.5320962119585
"23";1;1;2;4;1;48;1;0;0;33.75;1;0;0;0;12.4847297401076
"23";1;1;2;2;2;28;1;1;0;17.5;1;0;0;0;11.2252433925184
"23";1;0;4;2;1;50;0;1;0;49;1;0;0;0;11.5129254649702
"23";1;1;2;3;1;56;0;0;0;41.6666666666667;1;0;0;0;12.2388624683532
"23";1;0;4;4;2;41;2;1;0;20;1;0;0;0;9.43348392329039
"23";1;1;2;1;2;55;0;0;0;55;1;0;0;0;12.1370797740432
"23";1;1;2;4;1;57;0;1;0;38.5;1;0;0;0;13.1432937998729
"23";1;1;2;2;1;57;0;0;0;55;1;0;0;0;12.6389367278265
"23";1;1;2;2;2;56;0;1;0;69;1;0;0;0;11.7360690162844
"23";1;0;4;2;1;45;0;0;0;43.5;1;0;0;0;12.2060726455302
"23";1;1;2;3;1;56;0;1;0;41.3333333333333;1;0;0;0;12.0820199968602
"23";1;0;4;1;1;63;0;0;0;63;1;0;0;0;12.2060726455302
"23";1;1;2;4;2;36;3;0;1;11;1;0;0;0;12.0168523470451
"23";1;0;4;4;1;24;2;1;0;15.25;1;0;0;0;10.3089526606443
"23";1;0;6;3;1;48;1;0;0;34.6666666666667;1;0;0;0;12.0237510887362
"23";1;0;4;2;2;38;1;1;0;24;1;0;0;0;11.3650053348936
"23";1;0;4;2;1;69;0;1;0;72.5;1;0;0;0;11.8612321592384
"23";1;0;6;2;1;49;0;1;0;45.5;1;0;0;0;12.1547793511426
"23";0;0;6;1;1;51;0;0;0;51;1;0;0;0;9.90348755253613
"23";1;0;4;2;1;66;0;0;0;43.5;1;0;0;0;11.9183905730784
"23";1;0;6;3;2;69;1;0;0;40.6666666666667;1;0;0;0;12.5543793397984
"23";1;0;6;3;1;57;0;0;0;46.6666666666667;1;0;0;0;11.1074603568621
"23";1;0;6;1;2;52;0;0;0;52;1;0;0;0;13.1583738149274
"23";1;0;6;2;2;29;1;0;1;16.5;1;0;0;0;12.4999852677326
"23";1;0;6;3;1;28;1;1;0;19.6666666666667;1;0;0;0;12.0237510887362
"23";1;0;4;1;1;72;0;0;0;72;1;0;0;0;12.4292161968444
"23";1;0;6;5;1;34;3;0;1;15.6;1;0;0;0;11.8624079383275
"23";1;1;4;3;2;57;0;0;1;47.3333333333333;1;0;0;0;12.9532870473604
"23";1;0;4;6;1;40;4;0;0;19;0;1;0;0;11.670641210962
"23";1;1;4;4;1;36;2;1;0;17;1;0;0;0;12.7656884334656
"23";1;0;6;2;1;19;1;1;0;18.5;1;0;0;0;12.3238556811866
"23";1;0;6;4;1;63;0;1;0;43.25;1;0;0;0;10.9449414273643
"23";1;0;4;2;1;55;0;0;0;55.5;1;0;0;0;13.452865447039
"23";1;0;4;3;1;38;1;1;0;27;1;0;0;0;10.8197782844103
"23";1;0;6;2;1;63;0;0;0;57;1;0;0;0;12.4358607395631
"23";1;0;4;3;2;44;1;0;0;35;1;0;0;0;12.9400418206104
"23";1;0;4;3;1;79;0;0;0;53;1;0;0;0;12.6298868923065
"23";1;0;6;1;2;55;0;0;0;55;1;0;0;0;12.5833668766716
"23";1;0;6;3;1;54;2;0;1;26.6666666666667;1;0;0;0;12.2893153559344
"23";1;1;2;4;2;64;0;0;0;65.75;1;0;0;0;12.8674711277755
"23";1;1;2;5;1;60;1;1;0;34.2;1;0;0;0;12.1858699382127
"23";1;1;2;3;2;57;0;0;1;47.6666666666667;1;0;0;0;13.9800829332539
"23";1;1;2;4;2;53;2;0;1;25.5;1;0;0;0;13.299951527059
"23";1;0;6;2;1;62;0;0;0;57;1;0;0;0;12.8813528242617
"23";0;0;6;2;1;47;0;1;0;48.5;1;0;0;0;10.6374567276163
"23";1;0;6;6;2;40;2;1;0;22.6666666666667;1;0;0;0;12.0123530437839
"23";1;0;6;3;1;29;1;1;0;18.6666666666667;0;0;1;0;11.8414295319423
"23";1;0;6;3;1;35;1;0;0;26;1;0;0;0;12.2495577574699
"23";1;0;6;3;1;33;1;0;0;27.6666666666667;1;0;0;0;11.2004952228293
"23";1;0;6;2;1;41;0;0;0;59;1;0;0;0;11.9183905730784
"23";1;0;4;3;1;53;0;1;0;58.3333333333333;1;0;0;0;11.3951424293138
"23";1;0;6;3;2;90;0;0;0;44.3333333333333;0;1;0;0;9.8164761755465
"23";1;0;6;3;2;83;1;0;0;45;1;0;0;0;12.1251035829965
"23";1;0;4;3;2;46;0;0;0;42;1;0;0;0;11.800607537422
"23";1;0;4;3;1;67;1;0;0;46.6666666666667;1;0;0;0;11.7641164288396
"23";1;0;6;3;1;45;2;0;0;25.6666666666667;0;1;0;0;10.8197782844103
"23";1;0;4;1;2;62;0;0;0;62;1;0;0;0;12.5061772379805
"23";1;0;6;3;1;35;1;0;0;20.6666666666667;0;0;0;1;11.2793106137887
"23";1;0;6;5;1;69;3;0;0;28;1;0;0;0;11.8374215105447
"23";1;0;6;5;1;71;1;0;0;38.4;1;0;0;0;10.8063552640781
"23";1;0;6;4;2;26;2;0;0;15.75;1;0;0;0;10.2399597891573
"23";1;0;6;7;1;41;5;0;0;19;1;0;0;0;11.3554358838775
"23";1;0;6;3;1;48;1;0;0;35;1;0;0;0;12.5718724972459
"23";1;0;6;2;1;51;0;0;0;55;1;0;0;0;11.7360690162844
"23";1;0;6;3;1;71;1;1;0;47;1;0;0;0;11.7158663089669
"23";1;0;6;2;2;68;0;0;0;53;1;0;0;0;12.3708806198314
"23";1;0;6;4;1;38;2;1;0;20.75;0;1;0;0;10.5320962119585
"23";1;0;4;2;1;67;0;0;0;69;1;0;0;0;11.5129254649702
"23";1;0;6;4;1;64;1;0;0;54.75;1;0;0;0;11.2151930566649
"23";1;0;6;6;2;93;2;0;0;38.8333333333333;1;0;0;0;10.0718228673553
"52";1;0;4;2;2;78;0;0;0;52.5;1;0;0;0;12.4325439869371
"52";1;0;4;3;1;70;1;0;0;36;1;0;0;0;12.5445270433554
"52";1;0;4;4;2;36;2;1;0;20.5;1;0;0;0;12.0060961534975
"52";1;0;4;6;2;52;1;0;0;31.5;1;0;0;0;11.3920125363049
"52";1;0;4;3;2;44;1;1;0;21.3333333333333;1;0;0;0;12.0237510887362
"52";1;0;4;1;2;71;0;1;0;71;1;0;0;0;13.0170028617465
"52";1;0;4;6;1;38;2;1;0;22.3333333333333;1;0;0;0;12.3116831299432
"52";1;0;4;1;1;41;0;1;0;41;1;0;0;0;12.9480099902596
"52";1;0;4;4;1;60;0;1;0;41.75;1;0;0;0;13.3603955412123
"52";1;0;4;3;1;54;0;1;0;48;1;0;0;0;13.2475265203583
"52";1;0;4;2;1;92;0;0;0;73.5;1;0;0;0;12.7656884334656
"52";1;0;4;4;1;28;1;1;0;30.75;0;1;0;0;11.990711234658
"52";1;0;4;4;1;59;1;0;0;38.75;1;0;0;0;13.4590141695121
"52";1;0;6;3;2;46;0;1;0;40.3333333333333;1;0;0;0;12.4157931765122
"52";1;0;4;2;1;22;0;1;0;21.5;0;0;1;0;11.9183905730784
"52";1;0;4;1;1;35;0;1;0;35;0;0;1;0;12.2060726455302
"52";1;0;4;2;2;27;1;1;0;18;1;0;0;0;11.3355914496873
"52";1;0;4;4;1;60;0;1;0;39.75;1;0;0;0;13.4288672040967
"52";1;0;4;3;2;47;0;1;0;32;0;1;0;0;12.0237510887362
"52";1;0;4;4;1;77;1;0;0;53.5;1;0;0;0;12.0737310210412
"52";1;0;4;3;1;67;0;0;0;70.3333333333333;0;1;0;0;12.3976108574291
"52";1;0;4;3;1;48;1;0;0;37.6666666666667;1;0;0;0;11.4915883275821
"52";1;0;4;4;1;38;1;1;0;43.25;1;0;0;0;15.5170717592742
"52";1;0;6;8;1;51;3;0;0;24.125;1;0;0;0;11.659007970148
"52";1;0;4;2;2;23;1;1;0;12;0;0;1;0;11.7623863246018
"52";1;0;6;3;2;25;2;1;0;12.6666666666667;1;0;0;0;12.4245386072933
"52";1;0;4;3;1;43;1;1;0;32.3333333333333;1;0;0;0;12.8821301819914
"52";1;0;4;2;1;37;1;0;0;24;1;0;0;0;12.3673407931263
"52";1;0;4;4;1;44;2;0;0;29.75;1;0;0;0;12.8000898601829
"52";1;0;4;3;1;31;1;0;0;22.6666666666667;1;0;0;0;12.182462779891
"52";1;0;4;4;1;18;3;0;0;11.5;1;0;0;0;12.5698473265841
"52";1;0;4;3;2;29;2;0;1;15.3333333333333;0;1;0;0;13.5197963138152
"52";1;0;4;2;1;72;0;1;0;73.5;1;0;0;0;14.1916612784037
"52";1;0;4;5;1;40;1;1;1;40.2;1;0;0;0;11.7545635989206
"52";1;0;4;1;1;82;0;0;0;82;1;0;0;0;12.1807548375459
"52";1;0;6;2;2;23;1;0;1;13;1;0;0;0;11.6082356447746
"52";1;0;4;1;1;57;0;0;0;57;1;0;0;0;16.1378982782545
"52";1;0;4;3;2;43;1;0;1;37;1;0;0;0;14.2265158464481
"52";1;0;4;3;1;34;1;1;0;21;1;0;0;0;12.2783933071098
"52";1;0;4;4;1;37;1;0;0;27;1;0;0;0;11.4349639235005
"52";1;0;4;3;2;41;1;0;0;25.3333333333333;1;0;0;0;12.8566602116713
